0,1,2,3,4,5,gender,label
-0.009632788461537721,0.055953555948584074,-0.054776089688586715,0.10036922661064918,0.025647852527498276,0.03235752519793323,female,child
-0.005220178160725697,0.031474102565804046,-0.031689990602340914,-0.006455475081924127,-0.00277751386207636,-0.0006559224521755181,female,child
0.011862060123966855,-0.009880373644082514,0.018933723253462376,0.004990600957748359,-0.007610065786751896,-0.0038005162449126265,female,child
0.01754537526322857,-0.004362600079326911,-0.042422707083362,0.06412562179918344,-0.009762635315347334,-0.006535165176964971,female,child
0.03126576063980397,0.035574383862143004,-0.009234160443480638,0.022473810354680226,0.010288030000217635,0.010340658442027214,female,child
0.036278258927282696,-0.0031870295755184845,0.01599525983489053,0.005699828568995776,-0.009436287158141949,-0.004999324164178277,female,child
0.01081237823513267,-0.02993504793535098,0.019861479102342056,0.014676381187834984,-0.018023884177319947,-0.002402103775541557,female,child
0.022103067033726994,0.031135565403149566,-0.02834774924575587,-0.028807942412141734,-0.003759677762279155,0.004127329801189552,female,child
0.032420739787718984,-0.025352904412066963,0.01745320690823744,0.0694306852008895,0.010400944140820852,-0.01241674870060039,female,child
0.00853319993858356,-0.02712032216784008,-0.07851243181525046,-0.01569823428674652,0.006196195337012721,-0.012289914844101102,female,child
-0.00975554154882096,0.014427127002499306,-0.012680720117114151,0.00027591945370980314,0.010478087805775626,-0.005794357699319933,female,child
-0.033450382005862214,0.010424414861335806,0.0019446498544142075,0.05776952697184448,0.0007849857683492401,0.0011939443672897418,female,child
0.038508844440059184,-0.013171597201758206,0.005932966698777571,-0.003421159716418459,-0.0035288747463924595,0.004558905333699607,female,child
0.0277862726722713,-0.014787807872268537,-0.02731663489190528,0.01309741532488906,0.007235904356042324,-0.003386947408492024,female,child
0.00851016343273011,0.012437743351360143,0.004200632386393043,0.007273496773287238,-0.00753713079293751,-0.0012497924954642415,female,child
0.01541572850752468,-0.0018254344835709857,0.08900457897060919,-0.017905884070740327,0.0037874130725563757,-0.0021009478993109297,female,child
-0.013524922082205027,-0.030340034549203514,-0.022305234779532546,0.014173656136481671,0.007902341853474784,-0.010582758408561169,female,child
-0.004068853415277288,-0.009715360775402318,-0.047167166844708064,0.01746774218904126,0.010066537454811396,-0.0027300236009102537,female,child
0.004160822126204177,0.014510514765717545,-0.005700841129333979,0.035458104427267656,0.016789111791788602,0.01814073260222854,female,child
0.01619222402173755,0.01974062794882081,0.04138091221315446,-0.04247203276702164,-0.001943761294337618,0.0023752474330169648,female,child
0.057028699868948755,-0.06430416021053624,0.10771798593993114,-0.04962857386348169,-0.044441573734069255,-0.010926624787901733,female,child
0.021596993140453234,0.01277915053986845,0.05729414108518492,0.04822142527511767,-0.005724219101610322,-0.002430789861771843,female,child
0.005557281905129293,-0.005474078971134514,-0.000746184890901661,0.04054816290942856,-0.006518264657979381,0.0010948129713240994,female,child
0.014024824164880387,0.01978237988514165,0.03354107721856722,0.07311177338797671,-0.013056642261034574,0.019424281696043166,female,child
-0.013086489924190042,0.053340600505278196,0.021572395896529758,0.11693295318862745,-0.0019876404644017086,0.02041219258635657,female,child
0.03878623168721084,0.022185992687269684,-0.054864331478382815,0.00470014462680669,0.015005057618316745,-0.0006066630091137834,female,child
-0.031051523619404126,0.00672565280028434,-0.024824362015813096,0.04250760313566049,-0.010853329618456056,0.001221221739583028,female,child
-0.008738196698753857,0.010939290608983123,-0.002303085986744156,-0.0036647181957964754,-0.006966181088445354,-0.0073140311843770105,female,child
0.010164407552521588,0.0017020287948824112,0.0054279083656657914,-0.025010536731106436,-0.02056659439699965,-0.008838851554543344,female,child
0.005509466420322771,-0.004917006296609983,-0.020522211282290828,0.006675993318481322,0.007909155665161842,-0.006558842774971113,female,child
0.011438617730469591,0.02130229450832023,0.014217976586280824,0.03130011909495662,0.011660552064471159,-0.0015885349606274443,female,child
0.0037980065680394024,0.024379568930687972,-0.0006564169650233425,0.007128218945022487,0.00876493240105952,-0.006706547846073736,female,child
0.001151531188441169,-0.004049301398653775,0.0218006452164735,0.05272954439114289,0.0037586026524946505,0.0024814657382942504,female,child
0.0385895007647064,0.005693423782736883,-0.025543406566975305,-0.021463024854023353,-0.008299704761829504,0.00038543999416094276,female,child
-0.03886895413998398,0.02697433744766471,0.02853930148018573,-0.07164198293955043,0.012649451490367798,0.016163915361054153,female,child
-0.02104713916172363,0.007015978603319904,0.03587487540461334,-0.0932162592316153,-0.0013606430192496734,-0.03336708612089473,female,child
-0.051078244423790484,0.016990722208964103,0.032103276138584304,-0.07505192057760364,0.005498477182634193,-0.025898955977942412,female,child
-0.027551824412784566,0.0065691971760150035,0.02140597796609902,0.004038827938464868,0.0026039153031460626,-0.0027701660643284567,female,child
-0.002519813750894883,-0.01834103984458009,0.0072151789844612695,0.050636990005084315,0.007322340063653251,0.018282434506117242,female,child
-0.004627997616712254,0.03815010123542304,0.004172544420747854,-0.007635115279201107,0.0013710240637452252,-0.00304570880190963,female,child
0.031268189891596604,0.00381885008129328,-0.010905941420258759,-0.01124571030099182,-0.0179608514932377,-0.0077250200672199735,female,child
-0.031943509922744244,-0.02515179899450571,0.01859642201702497,0.006153715511774514,0.010832759130753591,0.005398167500829408,female,child
0.011698536399678397,0.020910151002534995,-0.0852491181923353,0.04459029518008938,0.032159622171552917,-0.009202595485200745,female,child
-0.02523259936372727,-0.011558615329471427,0.05930436423427076,-0.0018505123076785284,-0.008450064565535344,0.017123764832948505,female,child
-0.0038714920019840234,0.01994186602146213,-0.00537231977811018,0.05719803364914243,0.0005170509133860257,0.000708130469993636,female,child
-0.01576490265848934,-0.04098960221587217,0.008164123857701835,0.03998556868544551,0.0006079929403524507,-0.0030866361262203985,female,child
0.02587134002065555,-0.0029830216337127023,-0.05320217659143034,-0.011249958663082996,0.012190203492357502,-0.0028829622403136993,female,child
-0.04342445885699606,0.007375706065727623,-0.01867032315380695,0.015928617869300058,-0.005148127335495786,-0.03709801966556793,female,child
0.035289884870218315,0.0385174908734128,-0.0488087439961858,0.027670610887763042,0.002779281124747204,0.012470928516932125,female,child
0.007273131091707943,0.040585435130028984,-0.015268401013241471,-0.008092745492081489,0.00739728647497225,0.01451809228406344,female,child
0.007999526275168752,-0.023235759490801065,-0.002484708038687268,0.0021611881024321297,0.007374917209415329,-0.00031681274973558923,female,child
-0.018339068456936808,-0.03178318540037532,0.02755146036951859,0.008155360241095274,-0.00043856245610854615,0.00506633233845701,female,child
-0.01957709899947964,-0.0026337491827458028,-0.024254491108744083,0.03787924266170803,0.010736379887944616,-0.008064946448143725,female,child
-0.020879051078423357,0.02247246533128152,0.0026060121053341507,-0.007390405599976407,-0.000308323661547785,-0.0027870087667031668,female,child
0.01011752933054433,-0.02595652060714742,0.023420972728583556,-0.040717973562896,0.015277708479279792,0.010884836496771345,female,child
-0.021888060917502096,-0.017943505675868738,-0.015411367907140977,0.02680889598403164,0.007503932856806662,0.0009632660741891163,female,child
-0.025625981646993094,-0.0012591851231676559,0.012784489516798456,-0.016391187948789774,-0.00013493911126927487,0.014530027500997102,female,child
-0.002196029772207151,0.002028128442434416,-0.020774657998006877,-0.004043980116503563,-0.008287991187771323,-0.00515448387194443,female,child
-0.01760312124470125,-0.03166881377816769,-0.04297436288303071,-0.0010406203961715588,0.004557145135571196,-0.012160207119992434,female,child
-0.01712227975716419,-0.02092442063310079,0.0022748320520695683,-0.010739856675364283,-0.0020212507722068168,-0.0008205918698002988,female,child
0.023523460471886262,0.006328819006400375,-0.031241122511742013,0.007360496112833667,-0.008647641867399912,-0.0029980462631615584,female,child
-0.0021970636147314905,0.015821275685953037,-0.007423657983085845,0.04658540114265675,0.0045955074687374494,0.00678417363766514,female,child
