0,1,2,3,4,5,gender,label
-0.00428535,0.000873717,-0.008040045,-0.004510957,0.008019925,0.015509748,female,adult
-0.036637812,-0.008529894,-0.017586078,0.000417271,0.023333866,-0.005143173,female,adult
-0.004849832,-0.009209086,0.033580728,-0.014310308,0.001283928,-0.006331657,female,adult
0.01300653,-0.021556439,-0.008847122,0.01409561,0.020130758,0.0006938,female,adult
0.020137739,-0.03323955,0.03839886,-0.023844495,-0.000725335,0.012617543,female,adult
0.013443697,-0.033259725,0.007010929,0.011067723,-0.005116829,0.000706772,female,adult
0.010261917,-0.02454306,0.036054413,-0.019994064,-0.011172392,-0.001613075,female,adult
-0.027724215,0.013482592,0.046961553,0.018051399,0.007166297,0.000966191,female,adult
0.006769575,0.014970097,0.036861076,0.004145074,-0.003612942,0.007711631,female,adult
-0.012333744,0.019629192,-0.0234832,-0.038148515,0.027399679,0.007319971,female,adult
0.00846206,-0.002637937,0.061547719,0.028639658,-0.002598317,-0.005457722,female,adult
0.035184763,-0.00599565,0.005873091,0.027544016,0.049783795,-0.028187237,female,adult
-0.008173613,0.005804505,0.001180717,-0.023714388,0.020758668,-0.003710222,female,adult
0.017597319,-0.038318947,-0.040176426,-0.044501455,0.010392776,-0.017558436,female,adult
0.008483956,-0.006906262,0.011952969,-0.033088723,0.00082762,0.001633704,female,adult
0.032714771,-0.006693816,-0.021411761,-0.044125679,0.002591366,0.008132878,female,adult
-0.001807369,0.015401084,0.026554164,0.000984963,0.007278395,0.004959975,female,adult
-0.010250476,-0.001129812,0.007723562,-0.066709159,0.010973173,-0.001073084,female,adult
-0.008418986,-0.038758178,0.002241486,-0.003035616,-0.005500713,-0.010258796,female,adult
-0.004594335,-0.019951401,0.055607569,-0.000353442,-0.011054897,-0.005622328,female,adult
-0.030532271,-0.009453715,-0.009572823,-0.081282707,0.025287908,-0.02022015,female,adult
-0.007014017,-0.017682637,0.058425733,-0.038139609,-0.005696952,-0.011274971,female,adult
1.74E-05,-0.019478879,0.068364341,-0.037236556,-0.016425447,-0.017476474,female,adult
-0.01981638,0.037429489,0.005489466,0.003194511,0.013511499,0.013315206,female,adult
-0.036891465,0.017374722,0.010816347,-0.055657254,0.027006293,-0.017539129,female,adult
-0.004616067,-0.025727002,-0.026157294,-0.023984409,0.002557376,-0.01049902,female,adult
-0.020121543,-0.023362714,0.018480066,0.035979321,0.00746833,-0.003470579,female,adult
0.027601013,-0.007114774,-0.00989321,-0.045348401,0.005543402,0.000109085,female,adult
-0.011651292,0.010825779,0.003641878,0.009520819,0.01096071,0.005771362,female,adult
0.014829187,-0.004275875,0.02341708,-0.014359497,-0.001676856,-0.012253341,female,adult
0.00065825,-0.004970253,0.043821192,-0.017257295,-0.004018778,-0.002237623,female,adult
0.008270452,-0.007867792,0.059207878,-0.064353681,-0.014430778,-0.01758502,female,adult
-0.017419223,-0.00720496,0.015579767,-0.035827173,0.003949675,-0.009262041,female,adult
0.007742955,-0.004798342,-0.058331928,0.014559785,0.006736047,0.026218717,female,adult
0.009769355,-0.019966666,0.076352702,-0.012257752,-0.017857918,0.004933482,female,adult
0.011341479,-0.015635788,-0.030954545,0.000183505,-0.011805593,0.018198872,female,adult
-0.023604426,0.023357112,0.024569904,-0.020067008,0.009850984,-7.05E-05,female,adult
-0.030071202,0.021042716,0.032560228,-0.017568537,0.004862491,-0.005356183,female,adult
-0.017397645,0.017489812,-0.013002858,-0.066749386,0.011263596,-0.005027425,female,adult
0.020919045,-0.03283951,-0.005885226,0.003987952,-0.022323108,0.004814024,female,adult
0.000109505,0.007553828,0.003997155,-0.004318622,-0.004700087,0.003077907,female,adult
-0.021271841,-0.012997953,0.028112101,-0.014582373,-0.008479489,-0.011576838,female,adult
0.001414085,-0.005025599,-0.050682263,-0.013499703,0.001146814,0.013431992,female,adult
-0.010575877,0.021458833,-0.02096179,0.037060501,0.005251414,0.010041893,female,adult
0.016956343,-0.023320662,-0.014199556,0.009152212,-0.002829722,0.011815827,female,adult
-0.017662497,-0.03405582,-0.07050313,-0.016067891,-0.014805811,-0.01424528,female,adult
-0.017980482,-0.006593963,-0.039527063,-0.010517828,-0.005533569,0.005097202,female,adult
-0.011397811,-0.012680997,0.007991439,0.045918288,-0.016189797,0.010348241,female,adult
0.025347826,-0.00877511,-0.016222026,0.017270824,0.000617209,0.015637239,female,adult
0.011390678,0.009742706,-0.006836943,-0.015709925,-0.001495841,0.006081536,female,adult
0.006649391,-0.002436588,0.028911973,0.003569808,-0.016228649,0.010008762,female,adult
-0.011529935,-0.015091525,0.000417787,0.003945548,-0.011266552,0.001912543,female,adult
0.018385851,0.005375904,-0.009205476,-0.037468381,-0.001362127,0.012097715,female,adult
0.028424642,-0.033336103,-0.032915554,-0.016562263,-0.000678629,0.013229389,female,adult
0.005728592,-0.017633652,-0.023367295,-0.017483492,-0.00039939,0.008865539,female,adult
0.033708361,-0.031084751,-0.030656011,-0.0366701,-0.003745624,0.005990319,female,adult
0.010293796,-0.007556264,-0.008863235,0.009414423,0.010297426,0.004983397,female,adult
0.017266754,0.006811478,-0.023909765,0.039761464,-0.009097069,0.032682603,female,adult
0.003248175,-0.00406184,0.074293688,-0.012102797,-0.015306474,0.003396036,female,adult
0.029707619,0.019658453,-0.08362368,-0.051820829,0.013876602,0.022451881,female,adult
