0,1,2,3,4,5,gender,label
0.016026691880466168,-0.018644382774193353,-0.011479899388249245,-0.0407294299421932,-0.008739314688520341,-0.002622978126440712,male,adult
-0.01249227030943404,-0.026565637446164133,-0.02186205536813829,-0.021207272165245185,-0.00153283307375001,-0.007518472298035527,male,adult
0.001903858001057943,-0.019797787735315604,-0.03445724644630752,-0.008408159651942653,-0.009301855626277746,0.014501564037999622,male,adult
0.008831679762649093,0.010018716774928542,0.017957312127290095,0.011507975255000885,-0.002191180621669565,0.0031993077189094938,male,adult
0.018205873848653017,0.014207272481149948,-0.02751710339050264,-0.013812974727314003,0.0057206527017720655,0.0017640738598337737,male,adult
-0.005127403701821435,0.0006334876950160131,-0.014942707740037005,-0.028031831687050757,-0.006940093346207941,-0.011960663171651335,male,adult
-0.014991128726460483,0.006748249715828392,0.018057386869187012,-0.00762603751290923,0.0023356927745703374,-0.0067413465114270444,male,adult
0.016338027915546817,-0.004227860179441179,-0.05387379945022996,-0.014849952389968626,-0.00824426536979038,0.01955659226624793,male,adult
0.030231505037067462,-0.011259466527457063,0.017295182967330368,-0.016604859691797137,-0.002634936714601192,0.004866792347195125,male,adult
-0.00953051229005632,-0.00034073264225136445,0.03132705375319296,-0.027604517422151236,-0.0017388249311308904,0.010577421136258702,male,adult
-0.0010907292563558165,0.00020550210612362295,0.03059994642821557,0.0019552724571955966,-0.008299647642514141,-0.003951614059434552,male,adult
0.026338697710189242,0.019344917353763365,-0.00907872285031389,-6.80245477837474e-05,0.000838350123761344,0.007616084825322611,male,adult
0.015566470680087107,-0.0016693921892673817,-0.007850577758456287,-0.019302097678354446,-0.006599729697778897,0.008936215404625738,male,adult
-0.010005039963472585,-0.017518490128130757,0.014035420761805277,0.06367168910322253,-0.016878883215558825,-0.008341162145089865,male,adult
-0.010835451364164026,0.012802964346158323,-0.004099018318967606,-0.009982074195031675,-0.008726003729169091,0.003832274686201549,male,adult
0.014913665413247325,-0.016811924742699533,-0.022868074619999682,-0.036921650372555175,-0.005268214600938014,0.01610236004892152,male,adult
-0.017619672862275032,0.010713211173289869,-0.022177219693201997,-0.04466359811112223,-0.0022913859222034793,0.010343282547807238,male,adult
0.0005359411913842414,0.008517813577891938,-0.007105445312485985,-0.0008257388530732946,-0.0060579011710379625,0.003604810642586551,male,adult
0.01751062834380908,0.029901564081289585,-0.019236047726451235,-0.006750435976114776,-0.012627444080535573,0.010291484762884483,male,adult
-0.005266700021373469,-0.004093884545953335,0.013818388713486594,0.007435024284537966,-0.012170776425626573,0.005845155399155783,male,adult
0.04415256203601041,-0.003654232837881558,-0.0429976192991373,-0.03282950497913457,0.012819535181956826,0.017278456472397903,male,adult
0.026380664698517294,-0.017545809612635143,-0.003973200074408753,0.0013570660181037148,-0.009940685174952125,0.01049744864846105,male,adult
-0.006014999819799312,-0.008440506141294596,-0.007465770151818108,-0.018567079601300402,-0.01590493964566823,-0.012922470333199623,male,adult
-0.014936027959549084,0.012578390753518106,0.02026539167936283,-0.008377835978396165,0.006225245397041545,0.0070132679571365585,male,adult
